datetime,code,price,volume,amount,side
2024-09-12,301511,13.906,10700,148699.9,SELL
2024-09-12,301511,13.912,8900,123742.04,SELL
2024-09-12,301511,13.9,8900,123635.1,SELL
2024-09-12,301511,13.865,7100,98381.4,SELL
2024-09-12,301511,13.85,7100,98275.47,SELL
2024-09-12,301511,13.853,10700,148142.21,SELL
2024-09-12,301511,13.715,10800,148031.34,OTHER
2024-09-11,301511,13.0,31600,410551.3,SELL
2024-09-11,301511,13.936,26300,366303.03,SELL
2024-09-11,301511,14.11,21900,308821.93,SELL
2024-09-11,301511,14.11,18300,258056.67,SELL
2024-09-10,301511,11.67,189800,2215235.46,CANCEL
2024-09-04,301511,11.34,5000,56665.66,SELL
2024-09-04,301511,11.33,5000,56615.7,SELL
2024-09-04,301511,11.32,5000,56565.73,SELL
2024-09-04,301511,11.32,5000,56565.72,SELL
2024-09-04,301511,11.362,5000,56773.2,SELL
2024-09-04,301511,11.36,5000,56765.61,SELL
2024-09-04,301511,11.37,5000,56815.58,SELL
2024-09-04,301511,11.37,5000,56815.56,SELL
2024-09-04,301511,11.35,5000,56715.64,SELL
2024-09-04,301511,11.33,40000,452925.63,SELL
2024-09-04,301511,11.33,125,1410.54,SELL
2024-09-04,301511,11.3,21300,240544.2,SELL
2024-09-04,301511,11.29,17700,199712.03,SELL
2024-09-04,301511,11.302,14800,167164.73,SELL
2024-09-04,301511,11.311,12300,139037.77,SELL
2024-09-04,301511,11.3,12300,138905.85,SELL
2024-09-04,301511,11.302,16500,186371.07,SELL
2024-09-04,301511,11.3,33155,374424.67,OTHER
2024-09-03,301511,11.06,10000,110611.66,CANCEL
2024-09-03,301511,11.06,20000,221223.31,BUY
2024-09-03,301511,11.08,20000,221623.36,BUY
2024-09-03,301511,11.07,10000,110711.67,BUY
2024-09-03,301511,11.06,10000,110611.66,BUY
2024-09-03,301511,11.08,10000,110811.68,BUY
2024-09-03,301511,11.1,29500,327484.51,BUY
2024-09-03,301511,11.1,9500,105461.11,BUY
2024-09-03,301511,11.1,100,1115.0,BUY
2024-09-03,301511,11.07,39500,437311.09,BUY
2024-09-03,301511,11.08,24180,267942.64,BUY
2024-09-03,301511,11.06,15400,170341.95,BUY
2023-05-23,301083,16.34,5700,93033.68,SELL
2023-05-23,301083,16.028,4300,68841.82,SELL
2023-05-23,301083,16.8,2400,40274.68,SELL
2023-05-23,301083,16.46,7100,116735.12,SELL
2023-05-23,301083,16.87,5300,89310.85,SELL
2023-05-23,301083,17.14,4000,68483.21,SELL
2023-05-23,301083,16.762,3000,50230.67,SELL
2023-05-23,301083,16.754,2200,36817.14,SELL
2023-05-23,301083,16.49,1700,27999.97,SELL
2023-05-23,301083,16.024,5100,81630.47,OTHER
2023-05-22,301083,15.0,10200,153018.36,CANCEL
2023-05-22,301083,15.029,7600,114234.71,BUY
2023-05-22,301083,15.05,5700,85795.29,BUY
2023-05-22,301083,15.0,17300,259531.14,BUY
2024-08-13,301128,39.0,9600,374173.34,SELL
2024-08-13,301128,39.0,8000,311811.12,SELL
2024-08-13,301128,39.2,3100,121446.43,SELL
2024-08-13,301128,38.78,4100,158901.73,SELL
2024-08-13,301128,38.67,5400,208691.58,SELL
2024-08-13,301128,38.68,4500,173954.63,SELL
2024-08-13,301128,38.7,3800,146970.96,SELL
2024-08-13,301128,38.681,3100,119839.4,SELL
2024-08-13,301128,38.7,2600,100559.06,SELL
2024-08-13,301128,38.7,2200,85088.46,SELL
2024-08-13,301128,38.7,900,34807.58,SELL
2024-08-13,301128,38.68,1300,50253.58,SELL
2024-08-13,301128,38.67,1100,42510.76,SELL
2024-08-13,301128,38.65,900,34762.61,SELL
2024-08-13,301128,38.7,300,11599.19,SELL
2024-08-13,301128,38.53,2000,77013.35,SELL
2024-08-13,301128,38.5,600,23083.45,SELL
2024-08-13,301128,38.443,2000,76838.46,SELL
2024-08-13,301128,38.45,2100,80696.12,OTHER
2024-08-12,301128,39.994,57600,2303905.81,CANCEL
2023-10-18,002615,7.45,179400,1335720.71,OTHER
2023-10-17,002615,7.247,179400,1300298.04,CANCEL
2024-05-20,688170,28.801,6051,174170.27,SELL
2024-05-20,688170,28.76,5398,155150.94,SELL
2024-05-20,688170,28.603,67937,1942031.98,SELL
2024-05-20,688170,28.46,3813,108451.46,OTHER
2024-05-17,688170,25.955,83199,2159662.09,CANCEL
2024-09-03,300925,10.502,20000,209910.74,SELL
2024-09-03,300925,10.53,20000,210472.5,SELL
2024-09-03,300925,10.55,19000,200328.64,SELL
2024-09-03,300925,10.53,34100,358855.6,SELL
2024-09-03,300925,10.5,27500,288575.14,SELL
2024-09-03,300925,10.48,18300,191675.91,SELL
2024-09-03,300925,10.4,38300,398078.86,SELL
2024-09-03,300925,10.38,8900,92326.07,SELL
2024-09-03,300925,10.4,7400,76913.41,SELL
2024-09-03,300925,10.41,800,8318.84,SELL
2024-09-03,300925,10.4,6100,63401.59,SELL
2024-09-03,300925,10.4,5000,51968.52,SELL
2024-09-03,300925,10.45,12700,132634.65,SELL
2024-09-03,300925,10.435,12800,133489.15,OTHER
2024-09-02,300925,10.76,20000,215222.68,CANCEL
2024-09-02,300925,10.76,20000,215222.68,BUY
2024-09-02,300925,10.759,47600,512188.98,BUY
2024-09-02,300925,10.75,35800,384890.56,BUY
2024-09-02,300925,10.75,26800,288130.37,BUY
2024-09-02,300925,10.75,20100,216097.77,BUY
2024-09-02,300925,10.73,60600,650306.54,BUY
2023-04-17,300925,16.88,27700,467052.27,OTHER
2023-04-14,300925,17.121,27700,474308.91,CANCEL
2023-08-31,300546,19.633,19300,378683.61,SELL
2023-08-31,300546,19.6,1100,21544.22,SELL
2023-08-31,300546,19.55,30000,586144.89,OTHER
2023-08-30,300546,20.188,50400,1017572.14,CANCEL
2023-03-15,600476,21.252,6100,129492.45,SELL
2023-03-15,600476,20.502,18600,380909.08,OTHER
2023-03-14,600476,20.95,24700,517532.27,CANCEL
2023-10-25,300307,6.71,31900,213919.42,SELL
2023-10-25,300307,6.7,25500,170746.56,SELL
2023-10-25,300307,6.65,20400,135577.87,SELL
2023-10-25,300307,6.64,81800,542823.2,OTHER
2023-10-24,300307,6.683,159600,1066731.42,CANCEL
2023-07-19,300307,8.28,117297,970131.38,OTHER
2023-07-18,300307,8.59,13000,111544.93,SELL
2023-07-18,300307,8.7,3500,30414.55,SELL
2023-07-17,300307,7.4,26097,193140.97,CANCEL
2023-07-17,300307,7.448,107700,802291.26,BUY
2024-01-12,002269,1.8,662400,1191598.17,OTHER
2024-01-11,002269,1.82,662400,1205695.07,CANCEL
2024-01-03,873576,28.7,9152,262298.62,SELL
2024-01-03,873576,28.7,7321,209821.69,SELL
2024-01-03,873576,28.708,5857,167908.81,SELL
2024-01-03,873576,28.75,290,8325.95,SELL
2024-01-03,873576,28.2,2536,71416.14,SELL
2024-01-03,873576,28.0,20605,576140.94,OTHER
2024-01-02,873576,29.847,45761,1367052.91,CANCEL
2023-08-11,300904,83.99,2400,201350.22,SELL
2023-08-11,300904,84.022,2000,167855.79,SELL
2023-08-11,300904,82.001,4000,327636.64,SELL
2023-08-11,300904,84.15,4100,344628.56,OTHER
2023-08-10,300904,82.217,2600,213790.65,CANCEL
2023-08-10,300904,82.2,2000,164419.73,BUY
2023-08-10,300904,82.2,1600,131535.78,BUY
2023-08-10,300904,79.998,1400,112010.44,BUY
2023-08-10,300904,79.69,2800,223158.78,BUY
2023-08-10,300904,79.1,1400,110753.29,BUY
2023-08-10,300904,78.97,700,55285.43,BUY
2024-12-20,300556,23.84,3300,78672.0,SELL
2024-12-20,300556,23.83,100,2383.0,OTHER
2024-12-19,300556,23.8,3400,80928.53,CANCEL
2024-06-20,300556,18.005,27600,496625.16,SELL
2024-06-20,300556,18.25,5000,91194.75,SELL
2024-06-20,300556,18.22,5000,91044.85,SELL
2024-06-20,300556,18.19,10000,181789.87,SELL
2024-06-20,300556,18.2,10000,181889.82,SELL
2024-06-20,300556,18.18,2000,36336.82,SELL
2024-06-20,300556,18.06,17900,323082.29,SELL
2024-06-20,300556,18.009,60600,1090675.29,OTHER
2024-06-19,300556,17.75,9100,161542.02,CANCEL
2024-06-19,300556,17.74,10000,177414.7,BUY
2024-06-19,300556,17.74,5000,88709.35,BUY
2024-06-19,300556,17.75,20000,355037.42,BUY
2024-06-19,300556,17.75,300,5330.0,BUY
2024-06-19,300556,17.803,93700,1668340.82,BUY
2023-06-07,300556,26.41,4100,108159.73,SELL
2023-06-07,300556,26.41,3100,81779.31,SELL
2023-06-07,300556,26.41,9300,245337.91,OTHER
2023-06-06,300556,28.33,4100,116166.94,CANCEL
2023-06-06,300556,28.31,3100,87771.53,BUY
2023-06-06,300556,28.32,2300,65143.82,BUY
2023-06-06,300556,28.3,1700,48115.77,BUY
2023-06-06,300556,28.27,5300,149848.98,BUY
2023-05-24,002336,11.747,44000,516881.0,SELL
2023-05-24,002336,11.71,3900,45669.0,OTHER
2023-05-23,002336,11.974,14000,167650.12,CANCEL
2023-05-23,002336,11.98,10300,123408.81,BUY
2023-05-23,002336,12.0,15800,189622.75,BUY
2023-05-23,002336,12.0,3900,46805.62,BUY
2023-05-23,002336,11.97,3000,35915.0,BUY
2023-05-23,002336,11.94,900,10751.0,BUY
2024-11-18,688165,12.305,20000,245943.55,SELL
2024-11-18,688165,12.35,10000,123423.98,SELL
2024-11-18,688165,12.34,10000,123324.06,SELL
2024-11-18,688165,12.2,20428,249068.22,SELL
2024-11-18,688165,12.18,17024,207224.73,SELL
2024-11-18,688165,12.24,14186,173529.78,SELL
2024-11-18,688165,12.23,11822,144494.08,SELL
2024-11-18,688165,12.23,9852,120415.82,SELL
2024-11-18,688165,12.23,8210,100346.52,SELL
2024-11-18,688165,12.2,34209,417092.97,SELL
2024-11-18,688165,12.06,6841,82451.68,OTHER
2024-11-15,688165,11.94,10000,119413.77,CANCEL
2024-11-15,688165,11.948,20000,238984.23,BUY
2024-11-15,688165,11.94,20000,238827.55,BUY
2024-11-15,688165,11.93,10000,119313.75,BUY
2024-11-15,688165,11.92,10000,119213.75,BUY
2024-11-15,688165,11.9,10000,119013.74,BUY
2024-11-15,688165,11.9,10000,119013.73,BUY
2024-11-15,688165,11.87,10000,118713.7,BUY
2024-11-15,688165,11.77,10000,117713.59,BUY
2024-11-15,688165,11.75,52572,617792.29,BUY
2024-09-09,002659,3.95,50000,197380.39,SELL
2024-09-09,002659,3.94,87000,342572.47,SELL
2024-09-09,002659,3.94,72500,285477.04,SELL
2024-09-09,002659,3.94,60400,237831.9,SELL
2024-09-09,002659,3.94,50300,198062.02,SELL
2024-09-09,002659,3.94,42000,165379.82,SELL
2024-09-09,002659,3.94,35000,137816.52,SELL
2024-09-09,002659,3.94,29100,114584.58,SELL
2024-09-09,002659,3.94,36400,143329.19,SELL
2024-09-09,002659,3.94,27300,107496.86,SELL
2024-09-09,002659,3.94,41100,161835.94,SELL
2024-09-09,002659,3.94,41100,161835.95,OTHER
2024-09-06,002659,3.99,50000,199521.03,CANCEL
2024-09-06,002659,3.99,50000,199521.03,BUY
2024-09-06,002659,3.99,322200,1285713.5,BUY
2023-03-09,301159,37.355,11800,440292.32,OTHER
2023-03-08,301159,39.42,2900,114331.72,CANCEL
2023-03-08,301159,39.427,2200,86750.41,BUY
2023-03-08,301159,39.43,1600,63095.57,BUY
2023-03-08,301159,39.4,500,19705.0,BUY
2023-03-08,301159,39.446,4600,181474.77,BUY
2023-09-25,300456,22.28,46400,1033166.14,OTHER
2023-09-22,300456,22.29,46000,1025440.07,CANCEL
2023-09-22,300456,22.2,400,8885.0,BUY
2023-11-02,002903,21.155,12400,262166.18,SELL
2023-11-02,002903,21.015,54100,1136219.72,OTHER
2023-11-01,002903,20.487,66500,1362545.6,CANCEL
2023-02-22,300322,10.19,13700,139446.65,SELL
2023-02-22,300322,10.35,10200,105451.75,SELL
2023-02-22,300322,10.39,7700,79913.4,SELL
2023-02-22,300322,10.4,5800,60252.44,SELL
2023-02-22,300322,10.207,17400,177409.09,OTHER
2023-02-21,300322,9.437,54800,517224.06,CANCEL
2023-12-20,430300,12.31,19119,235028.93,SELL
2023-12-20,430300,12.25,15295,187104.26,SELL
2023-12-20,430300,12.34,30591,376970.1,SELL
2023-12-20,430300,12.492,30591,381619.45,OTHER
2023-12-19,430300,12.14,16665,202492.14,CANCEL
2023-12-19,430300,12.27,38636,474483.28,BUY
2023-12-19,430300,12.3,191,2351.38,BUY
2023-12-19,430300,12.2,10000,122107.97,BUY
2023-12-19,430300,12.2,7533,91983.92,BUY
2023-12-19,430300,12.2,11299,137969.8,BUY
2023-12-19,430300,12.23,11272,137978.56,BUY
2024-04-24,873001,7.77,10000,77637.06,SELL
2024-04-24,873001,7.77,29960,232602.63,SELL
2024-04-24,873001,7.788,14980,116576.09,SELL
2024-04-24,873001,7.719,2397,18488.47,SELL
2024-04-24,873001,7.72,2516,19407.79,SELL
2024-04-24,873001,7.72,10068,77661.99,OTHER
2024-04-23,873001,7.736,69921,541111.41,CANCEL
2024-04-01,603102,37.11,10500,389415.19,SELL
2024-04-01,603102,37.0,8400,310608.73,SELL
2024-04-01,603102,37.17,5700,211738.62,SELL
2024-04-01,603102,36.903,5600,206526.83,SELL
2024-04-01,603102,36.813,4500,165555.06,SELL
2024-04-01,603102,37.0,2500,92443.07,SELL
2024-04-01,603102,36.904,4400,162277.07,SELL
2024-04-01,603102,36.92,2200,81174.01,SELL
2024-04-01,603102,36.904,1700,62697.38,SELL
2024-04-01,603102,36.88,1400,51600.23,SELL
2024-04-01,603102,36.851,5800,213603.47,OTHER
2024-03-29,603102,36.088,3000,108276.5,CANCEL
2024-03-29,603102,36.1,2000,72208.34,BUY
2024-03-29,603102,36.105,5000,180546.83,BUY
2024-03-29,603102,36.116,3000,108359.5,BUY
2024-03-29,603102,36.143,2000,72293.34,BUY
2024-03-29,603102,36.19,5000,180970.87,BUY
2024-03-29,603102,36.194,2000,72395.35,BUY
2024-03-29,603102,36.269,7600,275676.82,BUY
2024-03-29,603102,36.21,4300,155720.96,BUY
2024-03-29,603102,36.2,1900,68787.94,BUY
2024-03-29,603102,36.286,3400,123388.24,BUY
2024-03-29,603102,36.387,6300,229261.47,BUY
2024-03-29,603102,36.449,1800,65615.58,BUY
2024-03-29,603102,36.42,1300,47351.47,BUY
2024-03-29,603102,36.466,4100,149526.25,BUY
2024-04-18,300365,5.15,80000,411750.44,SELL
2024-04-18,300365,5.15,47600,244991.53,SELL
2024-04-18,300365,5.13,170900,876186.21,SELL
2024-04-18,300365,5.12,34200,174997.97,SELL
2024-04-18,300365,5.11,136800,698624.68,OTHER
2024-04-17,300365,4.994,234600,1171694.48,CANCEL
2024-04-17,300365,4.998,58700,293435.92,BUY
2024-04-17,300365,5.0,44000,220023.19,BUY
2024-04-17,300365,5.0,33000,165017.39,BUY
2024-04-17,300365,5.0,24800,124013.07,BUY
2024-04-17,300365,5.0,5500,27505.0,BUY
2024-04-17,300365,5.032,13800,69447.32,BUY
2024-04-17,300365,5.01,13700,68644.23,BUY
2024-04-17,300365,5.0,4700,23505.0,BUY
2024-04-17,300365,4.98,36700,182785.26,BUY
2023-10-16,300365,7.75,38100,295096.23,SELL
2023-10-16,300365,7.99,18100,144531.44,SELL
2023-10-16,300365,7.83,26900,210499.48,SELL
2023-10-16,300365,7.85,21500,168672.82,SELL
2023-10-16,300365,7.86,17200,135110.16,SELL
2023-10-16,300365,7.81,69053,538977.4,OTHER
2023-10-13,300365,7.42,141953,1053402.28,CANCEL
2023-10-13,300365,7.45,48900,364343.4,BUY
2023-07-10,002980,33.58,7500,251567.94,SELL
2023-07-10,002980,33.79,5600,189012.07,SELL
2023-07-10,002980,33.4,4200,140122.89,SELL
2023-07-10,002980,35.004,12700,444054.1,OTHER
2023-07-07,002980,33.169,15600,517493.09,CANCEL
2023-07-07,002980,33.19,3900,129456.53,BUY
2023-07-07,002980,33.19,2900,96262.55,BUY
2023-07-07,002980,33.203,1400,46489.58,BUY
2023-07-07,002980,33.29,300,9992.0,BUY
2023-07-07,002980,33.3,1700,56616.79,BUY
2023-07-07,002980,33.317,1300,43317.2,BUY
2023-07-07,002980,33.318,2000,66643.0,BUY
2023-07-07,002980,33.3,900,29975.0,BUY
2023-12-13,836717,8.91,8000,71181.28,SELL
2023-12-13,836717,8.88,3000,26603.1,SELL
2023-12-13,836717,8.85,5000,44188.72,SELL
2023-12-13,836717,8.89,5000,44388.44,SELL
2023-12-13,836717,8.86,6000,53086.37,SELL
2023-12-13,836717,8.89,5000,44388.43,SELL
2023-12-13,836717,8.88,5000,44338.5,SELL
2023-12-13,836717,8.9,10000,88881.06,SELL
2023-12-13,836717,8.88,5901,52328.3,SELL
2023-12-13,836717,8.833,19387,171013.45,SELL
2023-12-13,836717,8.8,77551,681503.59,OTHER
2023-12-12,836717,7.99,10000,79972.8,BUY
2023-12-12,836717,8.0,10000,80070.8,BUY
2023-12-12,836717,8.0,5000,40035.4,BUY
2023-12-12,836717,8.0,6000,48042.48,BUY
2023-12-12,836717,8.0,8000,64056.64,BUY
2023-12-12,836717,8.0,4659,37304.98,BUY
2023-12-12,836717,8.03,5000,40185.53,BUY
2023-12-12,836717,8.0,1405,11249.95,CANCEL
2023-12-12,836717,8.0,841,6733.95,BUY
2023-12-12,836717,8.14,88934,724528.13,BUY
2024-11-12,301021,28.7,1600,45892.03,SELL
2024-11-12,301021,28.67,5000,143263.21,SELL
2024-11-12,301021,28.6,5000,142913.43,SELL
2024-11-12,301021,28.481,25800,734361.14,SELL
2024-11-12,301021,28.5,1300,37026.47,SELL
2024-11-12,301021,28.6,4800,137196.89,SELL
2024-11-12,301021,28.533,8900,253788.25,SELL
2024-11-12,301021,28.4,8000,227062.45,SELL
2024-11-12,301021,28.3,3000,84848.6,SELL
2024-11-12,301021,28.3,3000,84848.58,SELL
2024-11-12,301021,28.401,1600,45414.28,SELL
2024-11-12,301021,28.355,27000,765116.51,SELL
2024-11-12,301021,28.303,900,25455.25,SELL
2024-11-12,301021,28.252,11900,335989.47,SELL
2024-11-12,301021,28.211,33800,952955.74,SELL
2024-11-12,301021,28.106,22500,631991.15,SELL
2024-11-12,301021,28.021,7300,204429.16,OTHER
2024-11-11,301021,27.186,106800,2903804.03,CANCEL
2024-11-11,301021,27.49,24000,659834.54,BUY
2024-11-11,301021,27.75,5000,138764.62,BUY
2024-11-11,301021,27.697,4300,119108.55,BUY
2024-11-11,301021,27.896,4300,119964.64,BUY
2024-11-11,301021,28.0,5000,140014.76,BUY
2024-11-11,301021,28.03,5000,140162.77,BUY
2024-11-11,301021,28.02,5000,140114.77,BUY
2024-11-11,301021,28.0,5000,140012.76,BUY
2024-11-11,301021,27.999,5000,140009.76,BUY
2023-06-01,002398,5.859,62700,367359.0,SELL
2023-06-01,002398,5.84,20800,121472.0,OTHER
2023-05-31,002398,5.94,20800,123552.0,CANCEL
2023-05-31,002398,5.94,15600,92664.0,BUY
2023-05-31,002398,5.94,11700,69498.0,BUY
2023-05-31,002398,5.94,8800,52272.0,BUY
2023-05-31,002398,5.94,6600,39204.0,BUY
2023-05-31,002398,5.94,20000,118800.0,BUY
2023-04-19,600415,7.76,55400,429418.17,OTHER
2023-04-18,600415,8.054,55400,446242.0,CANCEL
2024-07-23,301251,35.88,12100,433885.17,SELL
2024-07-23,301251,35.8,2000,71556.65,SELL
2024-07-23,301251,35.801,1000,35778.1,SELL
2024-07-23,301251,35.706,10300,367550.3,SELL
2024-07-23,301251,35.701,8300,296141.59,SELL
2024-07-23,301251,35.703,6600,235494.33,SELL
2024-07-23,301251,35.68,5300,188989.52,SELL
2024-07-23,301251,35.7,4200,149849.23,SELL
2024-07-23,301251,35.806,3400,121668.31,SELL
2024-07-23,301251,35.801,2600,93026.65,SELL
2024-07-23,301251,35.79,2200,78690.33,SELL
2024-07-23,301251,35.766,1400,50041.67,SELL
2024-07-23,301251,35.79,1100,39344.31,SELL
2024-07-23,301251,35.765,5700,203738.57,SELL
2024-07-23,301251,35.766,700,25018.47,OTHER
2024-07-22,301251,34.498,10100,348468.72,CANCEL
2024-07-22,301251,34.974,56800,1986723.38,BUY
2024-07-09,301389,15.08,10000,150708.72,SELL
2024-07-09,301389,15.08,10000,150708.7,SELL
2024-07-09,301389,15.11,4900,73994.17,SELL
2024-07-09,301389,15.1,5000,75454.24,SELL
2024-07-09,301389,15.06,600,9026.48,SELL
2024-07-09,301389,15.002,58900,883062.08,SELL
2024-07-09,301389,14.99,58900,882378.44,OTHER
2024-07-08,301389,15.1,10000,151015.92,CANCEL
2024-07-08,301389,15.1,1400,21145.0,BUY
2024-07-08,301389,15.13,5000,75657.97,BUY
2024-07-08,301389,15.148,18000,272692.74,BUY
2024-07-08,301389,15.194,30400,461953.68,BUY
2024-07-08,301389,15.2,10000,152016.02,BUY
2024-07-08,301389,15.199,10000,152009.02,BUY
2024-07-08,301389,15.198,5000,75998.01,BUY
2024-07-08,301389,15.288,38200,584067.55,BUY
2024-07-08,301389,15.3,16300,249416.29,BUY
2024-07-08,301389,15.267,4000,61075.44,BUY
2023-04-04,300913,28.25,3900,110051.58,SELL
2023-04-04,300913,28.23,1500,42297.58,SELL
2023-04-04,300913,28.18,10500,295558.61,OTHER
2023-04-03,300913,29.406,7900,232338.88,CANCEL
2023-04-03,300913,29.42,700,20599.0,BUY
2023-04-03,300913,29.499,7300,215365.84,BUY
2024-05-09,002125,14.0,34600,484106.74,SELL
2024-05-09,002125,14.1,27700,390333.54,SELL
2024-05-09,002125,14.25,22200,316158.48,SELL
2024-05-09,002125,14.2,17700,251187.84,SELL
2024-05-09,002125,14.39,14200,204208.29,SELL
2024-05-09,002125,14.359,11400,163590.9,SELL
2024-05-09,002125,14.4,5700,82030.31,SELL
2024-05-09,002125,14.63,39900,583383.6,OTHER
2024-05-08,002125,13.693,173400,2374681.27,CANCEL
2024-08-02,300061,7.908,142100,1122995.62,SELL
2024-08-02,300061,7.8,142100,1107708.99,OTHER
2024-08-01,300061,8.3,72000,597662.99,CANCEL
2024-08-01,300061,8.398,212200,1782332.84,BUY
2023-02-10,300501,17.61,1900,33420.54,OTHER
2023-02-09,300501,17.0,1900,32305.0,BUY
2023-02-09,300501,16.7,27900,465408.16,SELL
2023-02-08,300501,16.802,27900,468820.25,CANCEL
2023-10-19,301191,118.24,2100,248153.69,SELL
2023-10-19,301191,118.3,1600,189165.41,SELL
2023-10-19,301191,118.37,707,83636.93,SELL
2023-10-19,301191,118.0,1200,141514.28,SELL
2023-10-19,301191,118.05,2400,283148.48,SELL
2023-10-19,301191,118.002,2493,294000.9,OTHER
2023-10-18,301191,126.903,10500,1332625.44,CANCEL
2023-03-07,600288,13.856,34000,470576.65,OTHER
2023-03-06,600288,13.7,8500,116465.14,CANCEL
2023-03-06,600288,13.7,12700,174012.62,BUY
2023-03-06,600288,13.7,1300,17815.17,BUY
2023-03-06,600288,13.71,2700,37022.35,BUY
2023-03-06,600288,13.73,8800,120839.71,BUY
2024-02-07,837592,21.8,4595,100089.86,SELL
2024-02-07,837592,21.75,8591,186702.9,SELL
2024-02-07,837592,21.712,7954,172555.55,SELL
2024-02-07,837592,21.84,6363,138855.35,SELL
2024-02-07,837592,21.8,5090,110872.12,SELL
2024-02-07,837592,21.84,4072,88860.44,SELL
2024-02-07,837592,21.84,2120,46263.29,SELL
2024-02-07,837592,21.8,1659,36136.91,SELL
2024-02-07,837592,21.71,2502,54273.92,SELL
2024-02-07,837592,21.662,10011,216684.88,OTHER
2024-02-06,837592,22.65,10578,239665.98,CANCEL
2024-02-06,837592,22.65,28256,640196.8,BUY
2024-02-06,837592,22.68,12226,277371.64,BUY
2024-02-06,837592,22.53,1897,42752.66,BUY
2024-01-24,837592,23.65,8448,199633.36,SELL
2024-01-24,837592,23.0,45434,1044135.56,OTHER
2024-01-23,837592,24.0,10791,259064.29,CANCEL
2024-01-23,837592,23.99,8638,207291.45,BUY
2024-01-23,837592,23.996,2576,61832.62,BUY
2024-01-23,837592,24.13,5501,132780.28,BUY
2024-01-23,837592,24.121,4399,106141.75,BUY
2024-01-23,837592,24.0,4077,97878.33,BUY
2024-01-23,837592,23.999,2872,68947.5,BUY
2024-01-23,837592,24.01,3014,72388.57,BUY
2024-01-23,837592,24.098,12014,289602.4,BUY
2024-05-07,001366,16.4,158100,2591270.29,OTHER
2024-04-30,001366,13.2,10000,131920.09,SELL
2024-04-30,001366,13.17,10000,131620.27,SELL
2024-04-30,001366,13.333,10000,133253.27,SELL
2024-04-29,001366,12.23,10000,122312.89,CANCEL
2024-04-29,001366,12.22,10000,122212.88,BUY
2024-04-29,001366,12.22,400,4893.0,BUY
2024-04-29,001366,12.254,20700,253693.74,BUY
2024-04-29,001366,12.3,4900,60276.35,BUY
2024-04-29,001366,12.3,3000,36905.0,BUY
